source_record_id,target_record_id,relationship_type
7ed2a5c4-f83b-57ca-8664-95a6c6803978,335223e2-2cf5-5a3d-8783-be9c27b1befc,CLASSIFIES
335223e2-2cf5-5a3d-8783-be9c27b1befc,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
7ed2a5c4-f83b-57ca-8664-95a6c6803978,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
99532e65-ed9f-51d7-8c7b-3730a95e8d5f,7db1cabc-3a8a-5faf-8281-2b9170f376f3,CLASSIFIES
7db1cabc-3a8a-5faf-8281-2b9170f376f3,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
99532e65-ed9f-51d7-8c7b-3730a95e8d5f,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
1e5e7b34-b668-538f-8249-9ea5b71c594c,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
cb35034e-a6a5-59ca-8bd9-c157cfe862f6,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
2dcfe6fc-5e92-59bc-8fce-365461139078,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
2ad3ccab-12be-537a-8727-72b0454e70fe,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
a18b8bcb-24fe-55fa-8610-70a94852c90f,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
ae1ffb0d-de4d-5721-8137-b97981f965e6,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
f2f68f60-a92d-5c42-86bf-4eea7e1a15f9,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
740da353-f050-5d34-8dc8-d4bb1c490b48,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
212a4690-77e6-5f8e-89b2-28af0c94478f,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
e1195e6d-b0c7-5305-89af-c4ba540358c6,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
da392c23-1a6e-58a1-849b-1af2ddf75c1d,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
